id	title	description	link	image_link	additional_image_link	availability	condition	price	sale_price	brand	gtin	mpn	identifier_exists	google_product_category	product_type	item_group_id	shipping	min_handling_time	max_handling_time	min_transit_time	max_transit_time
5195	"GH-25001 Pack 4 Cadeiras"	"A GH-25001 apresenta um design contemporâneo com linhas simples e detalhes que reforçam o seu carácter moderno. O seu padrão grelha, elegante, cria um efeito visual acolhedor que valoriza a cadeira.As pernas conferem um contraste equilibrado enquanto o revestimento proporciona conforto e um acabamento cuidado. Disponível em dois tons neutros, adapta-se facilmente a diferentes estilos de decoração."	https://dfpinteriores.com/gh-25001-pack-4-cadeiras-5195	https://dfpinteriores.com/assets/images/cadeiras/gh-25001-pack-4-cadeiras-5195/foto1_2025_12_00033000000255.jpg	https://dfpinteriores.com/assets/images/cadeiras/gh-25001-pack-4-cadeiras-5195/foto1_2025_11_00033000000238.jpg,https://dfpinteriores.com/assets/images/cadeiras/gh-25001-pack-4-cadeiras-5195/foto1_2025_11_00033000000237.jpg,https://dfpinteriores.com/assets/images/cadeiras/gh-25001-pack-4-cadeiras-5195/foto3_2025_11_00033000000238.jpg,https://dfpinteriores.com/assets/images/cadeiras/gh-25001-pack-4-cadeiras-5195/foto5_2025_11_00033000000238.jpg,https://dfpinteriores.com/assets/images/cadeiras/gh-25001-pack-4-cadeiras-5195/foto2_2025_11_00033000000238.jpg,https://dfpinteriores.com/assets/images/cadeiras/gh-25001-pack-4-cadeiras-5195/foto4_2025_11_00033000000238.jpg,https://dfpinteriores.com/assets/images/cadeiras/gh-25001-pack-4-cadeiras-5195/foto3_2025_11_00033000000237.jpg,https://dfpinteriores.com/assets/images/cadeiras/gh-25001-pack-4-cadeiras-5195/foto4_2025_11_00033000000237.jpg,https://dfpinteriores.com/assets/images/cadeiras/gh-25001-pack-4-cadeiras-5195/foto5_2025_11_00033000000237.jpg,https://dfpinteriores.com/assets/images/cadeiras/gh-25001-pack-4-cadeiras-5195/foto2_2025_11_00033000000237.jpg	in_stock	new	"156.00 EUR"		"DFP Interiores"		00033000000255	no	443	"MOBILIÁRIO > SALAS DE JANTAR > CADEIRAS"	5195	"PT:::0.00 EUR"	1	2	1	2
3854	"TEMPUR Almofada Original SmartCool"	"A Original SmartCool™ combina conforto personalizado e suporte avançado para um sono de qualidade superior. A tecnologia integrada na capa da almofada proporciona uma sensação de frescura, ajudando a absorver o excesso de calor.O seu design curvo é ideal para dormir de costas ou de lado. Com uma cobertura removível e lavável até 40ºC, é uma excelente escolha para quem valoriza um descanso profundo e a garantia de qualidade que só a Tempur® pode oferecer."	https://dfpinteriores.com/tempur-almofada-original-smartcool-3854	https://dfpinteriores.com/assets/images/almofadas/tempur-almofada-original-smartcool-3854/foto1_2025_09_00142000000004.jpg	https://dfpinteriores.com/assets/images/almofadas/tempur-almofada-original-smartcool-3854/foto1_2025_06_00142001010096.jpg,https://dfpinteriores.com/assets/images/almofadas/tempur-almofada-original-smartcool-3854/foto1_2025_06_00142001010095.jpg,https://dfpinteriores.com/assets/images/almofadas/tempur-almofada-original-smartcool-3854/foto2_2025_06_00142001010096.jpg,https://dfpinteriores.com/assets/images/almofadas/tempur-almofada-original-smartcool-3854/foto3_2025_06_00142001010096.jpg,https://dfpinteriores.com/assets/images/almofadas/tempur-almofada-original-smartcool-3854/foto2_2025_06_00142001010095.jpg,https://dfpinteriores.com/assets/images/almofadas/tempur-almofada-original-smartcool-3854/foto3_2025_06_00142001010095.jpg	in_stock	new	"153.00 EUR"	"131.00 EUR"	"DFP Interiores"		00142000000004	no	436	"DESCANSO > ALMOFADAS"	3854	"PT:::0.00 EUR"	1	2	1	2
12134	"TREND Sapateira c/ Espelho"	"A Trend é uma sapateira pensada para organizar o calçado sem sobrecarregar a divisão. A porta com espelho de corpo inteiro é útil para verificar o visual antes de sair e ajuda a criar um conjunto leve, adequado para quartos e halls de entrada.No interior, seis níveis permitem distribuir vários pares de sapatos de forma prática e acessível. O seu formato aproveita o espaço em altura, tornando esta sapateira ideal para divisões onde é importante aproveitar cada centímetro disponível."	https://dfpinteriores.com/trend-sapateira-c-espelho-12134	https://dfpinteriores.com/assets/images/sapateiras/trend-sapateira-c-espelho-12134/foto1_2026_08_00133001010321.jpg	https://dfpinteriores.com/assets/images/sapateiras/trend-sapateira-c-espelho-12134/foto2_2026_08_00133001010321.jpg,https://dfpinteriores.com/assets/images/sapateiras/trend-sapateira-c-espelho-12134/foto3_2026_08_00133001010321.jpg,https://dfpinteriores.com/assets/images/sapateiras/trend-sapateira-c-espelho-12134/foto4_2026_08_00133001010321.jpg,https://dfpinteriores.com/assets/images/sapateiras/trend-sapateira-c-espelho-12134/foto1_2026_08_00133001010054.jpg,https://dfpinteriores.com/assets/images/sapateiras/trend-sapateira-c-espelho-12134/foto1_2026_08_00133001010055.jpg,https://dfpinteriores.com/assets/images/sapateiras/trend-sapateira-c-espelho-12134/foto2_2026_08_00133001010054.jpg,https://dfpinteriores.com/assets/images/sapateiras/trend-sapateira-c-espelho-12134/foto3_2026_08_00133001010054.jpg,https://dfpinteriores.com/assets/images/sapateiras/trend-sapateira-c-espelho-12134/foto4_2026_08_00133001010054.jpg,https://dfpinteriores.com/assets/images/sapateiras/trend-sapateira-c-espelho-12134/foto2_2026_08_00133001010055.jpg,https://dfpinteriores.com/assets/images/sapateiras/trend-sapateira-c-espelho-12134/foto3_2026_08_00133001010055.jpg	in_stock	new	"149.00 EUR"		"DFP Interiores"		00133001010321	no	6335	"MOBILIÁRIO > MÓVEIS AUXILIARES > SAPATEIRAS"	12134	"PT:::0.00 EUR"	1	2	1	2
10444	"VH031 Banco Alto"	"O VH031 chama a atenção pelo padrão vertical e pela pega no topo do encosto, detalhes que conferem uma identidade própria. O revestimento em tecido suaviza a estrutura metálica, resultando num banco alto moderno e acolhedor.O assento acolchoado proporciona conforto e é complementado por pés que tornam a sua utilização mais cómoda. Disponível em diferentes cores, revela-se uma excelente opção para ilhas, bancadas ou zonas de refeição informais."	https://dfpinteriores.com/vh031-banco-alto-10444	https://dfpinteriores.com/assets/images/bancos-2/vh031-banco-alto-10444/foto1_2026_06_00119000000129.jpg	https://dfpinteriores.com/assets/images/bancos-2/vh031-banco-alto-10444/foto1_2026_06_00119000000125.jpg,https://dfpinteriores.com/assets/images/bancos-2/vh031-banco-alto-10444/foto1_2026_06_00119000000127.jpg,https://dfpinteriores.com/assets/images/bancos-2/vh031-banco-alto-10444/foto1_2026_06_00119000000126.jpg,https://dfpinteriores.com/assets/images/bancos-2/vh031-banco-alto-10444/foto1_2026_06_00119000000124.jpg,https://dfpinteriores.com/assets/images/bancos-2/vh031-banco-alto-10444/foto2_2026_06_00119000000125.jpg,https://dfpinteriores.com/assets/images/bancos-2/vh031-banco-alto-10444/foto3_2026_06_00119000000125.jpg,https://dfpinteriores.com/assets/images/bancos-2/vh031-banco-alto-10444/foto2_2026_06_00119000000127.jpg,https://dfpinteriores.com/assets/images/bancos-2/vh031-banco-alto-10444/foto3_2026_06_00119000000127.jpg,https://dfpinteriores.com/assets/images/bancos-2/vh031-banco-alto-10444/foto2_2026_06_00119000000126.jpg,https://dfpinteriores.com/assets/images/bancos-2/vh031-banco-alto-10444/foto3_2026_06_00119000000126.jpg	in_stock	new	"139.00 EUR"	"99.00 EUR"	"DFP Interiores"		00119000000129	no	443	"MOBILIÁRIO > SALAS DE JANTAR > BANCOS"	10444	"PT:::0.00 EUR"	1	2	1	2
3853	"TEMPUR Almofada Original"	"A Original® combina conforto personalizado e suporte avançado para um sono de qualidade superior. Fabricada com Material Tempur® que se adapta ao corpo com precisão, esta almofada ajuda a reduzir a pressão e o desconforto.O seu formato curvo é ideal para dormir de costas ou de lado. Com uma capa removível e lavável até 60ºC, é uma escolha segura para quem valoriza um descanso profundo e a garantia de qualidade que só a Tempur® pode oferecer."	https://dfpinteriores.com/tempur-almofada-original-3853	https://dfpinteriores.com/assets/images/almofadas/tempur-almofada-original-3853/foto1_2025_09_00142000000003.jpg	https://dfpinteriores.com/assets/images/almofadas/tempur-almofada-original-3853/foto1_2025_06_00142001010092.jpg,https://dfpinteriores.com/assets/images/almofadas/tempur-almofada-original-3853/foto1_2025_06_00142001010091.jpg,https://dfpinteriores.com/assets/images/almofadas/tempur-almofada-original-3853/foto2_2025_06_00142001010092.jpg,https://dfpinteriores.com/assets/images/almofadas/tempur-almofada-original-3853/foto3_2025_06_00142001010092.jpg,https://dfpinteriores.com/assets/images/almofadas/tempur-almofada-original-3853/foto2_2025_06_00142001010091.jpg,https://dfpinteriores.com/assets/images/almofadas/tempur-almofada-original-3853/foto3_2025_06_00142001010091.jpg	in_stock	new	"133.00 EUR"	"122.00 EUR"	"DFP Interiores"		00142000000003	no	436	"DESCANSO > ALMOFADAS"	3853	"PT:::0.00 EUR"	1	2	1	2
3776	"CORNER Secretária"	"A Secretária Corner é ideal para aproveitar ao máximo espaços em cantos, oferecendo uma solução prática e funcional. Com uma generosa área de trabalho e prateleiras integradas, facilita a organização do seu ambiente de estudo ou trabalho.Disponível em branco e castanho, esta secretária adapta-se a vários estilos de decoração, combinando simplicidade e elegância. Um móvel versátil que alia conforto, modernidade e eficiência para o seu dia a dia."	https://dfpinteriores.com/corner-secretaria-3776	https://dfpinteriores.com/assets/images/secretarias/corner-secretaria-3776/foto1_2025_09_00072000000087.jpg	https://dfpinteriores.com/assets/images/secretarias/corner-secretaria-3776/foto1_2024_10_00072001010603.jpg,https://dfpinteriores.com/assets/images/secretarias/corner-secretaria-3776/foto1_00072000010004.jpg,https://dfpinteriores.com/assets/images/secretarias/corner-secretaria-3776/foto3_2024_10_00072001010603.jpg,https://dfpinteriores.com/assets/images/secretarias/corner-secretaria-3776/foto2_00072001010603.jpg,https://dfpinteriores.com/assets/images/secretarias/corner-secretaria-3776/foto2_2024_10_00072000010004.jpg	in_stock	new	"129.00 EUR"	"99.00 EUR"	"DFP Interiores"		00072000000087	no	436	"MOBILIÁRIO > SALAS DE ESTAR > SECRETÁRIAS"	3776	"PT:::0.00 EUR"	1	2	1	2
4009	"CHELLEN Mesa de Cabeceira"	"A mesa de cabeceira Chellen combina design funcional e elegância, sendo perfeita para complementar diversos estilos de decoração. Apresenta três gavetas espaçosas, cada uma equipada com puxadores que facilitam a abertura e o fechamento, proporcionando um acesso prático e organizado aos seus objetos pessoais. A estrutura sólida garante durabilidade e resistência para uso diário.Disponível em duas opções de cores, branco e natural ou canon, permite que escolha a combinação que melhor se adapta ao seu ambiente, tornando esta mesa de cabeceira uma peça versátil e prática para o seu quarto."	https://dfpinteriores.com/chellen-mesa-de-cabeceira-4009	https://dfpinteriores.com/assets/images/mesas-de-cabeceira/chellen-mesa-de-cabeceira-4009/foto1_2025_10_00085000010018.jpg	https://dfpinteriores.com/assets/images/mesas-de-cabeceira/chellen-mesa-de-cabeceira-4009/foto2_2024_11_00085001010946.jpg,https://dfpinteriores.com/assets/images/mesas-de-cabeceira/chellen-mesa-de-cabeceira-4009/foto2_2024_11_00085001010947.jpg,https://dfpinteriores.com/assets/images/mesas-de-cabeceira/chellen-mesa-de-cabeceira-4009/foto1_00085001010946.jpg,https://dfpinteriores.com/assets/images/mesas-de-cabeceira/chellen-mesa-de-cabeceira-4009/foto3_2026_04_00085001010946.jpg,https://dfpinteriores.com/assets/images/mesas-de-cabeceira/chellen-mesa-de-cabeceira-4009/foto4_2026_04_00085001010946.jpg,https://dfpinteriores.com/assets/images/mesas-de-cabeceira/chellen-mesa-de-cabeceira-4009/foto1_00085001010947.jpg	in_stock	new	"129.00 EUR"	"98.00 EUR"	"DFP Interiores"		00085000010018	no	6349	"MOBILIÁRIO > QUARTOS > MESAS DE CABECEIRA"	4009	"PT:::0.00 EUR"	1	2	1	2
12193	"JC8752-1 Cadeira"	"A JC8752-1 distingue-se pelo seu design, pensado para aliar elegância, conforto e versatilidade. O encosto curvo e os braços integrados proporcionam uma sensação acolhedora, enquanto os pés pretos acrescentam um contraste moderno e sofisticado.Disponível em bege e cinza, esta cadeira adapta-se com facilidade a diferentes estilos de decoração. Revela-se, assim, uma excelente escolha para complementar a sala de jantar e outros espaços de convívio, conferindo-lhes um toque atual e requintado."	https://dfpinteriores.com/jc8752-1-cadeira-12193	https://dfpinteriores.com/assets/images/cadeiras/jc8752-1-cadeira-12193/foto1_2026_09_00033000000407.jpg	https://dfpinteriores.com/assets/images/cadeiras/jc8752-1-cadeira-12193/foto2_2026_09_00033000000407.jpg,https://dfpinteriores.com/assets/images/cadeiras/jc8752-1-cadeira-12193/foto3_2026_09_00033000000407.jpg,https://dfpinteriores.com/assets/images/cadeiras/jc8752-1-cadeira-12193/foto4_2026_09_00033000000407.jpg,https://dfpinteriores.com/assets/images/cadeiras/jc8752-1-cadeira-12193/foto1_2026_09_00033000000344.jpg,https://dfpinteriores.com/assets/images/cadeiras/jc8752-1-cadeira-12193/foto1_2026_09_00033000000343.jpg,https://dfpinteriores.com/assets/images/cadeiras/jc8752-1-cadeira-12193/foto2_2026_09_00033000000344.jpg,https://dfpinteriores.com/assets/images/cadeiras/jc8752-1-cadeira-12193/foto3_2026_09_00033000000344.jpg,https://dfpinteriores.com/assets/images/cadeiras/jc8752-1-cadeira-12193/foto4_2026_09_00033000000344.jpg,https://dfpinteriores.com/assets/images/cadeiras/jc8752-1-cadeira-12193/foto2_2026_09_00033000000343.jpg,https://dfpinteriores.com/assets/images/cadeiras/jc8752-1-cadeira-12193/foto3_2026_09_00033000000343.jpg	in_stock	new	"109.00 EUR"		"DFP Interiores"		00033000000407	no	443	"MOBILIÁRIO > SALAS DE JANTAR > CADEIRAS"	12193	"PT:::0.00 EUR"	1	2	1	2
12154	"MONIKA Camiseiro"	"O Monika combina uma estética moderna com uma solução de arrumação funcional para o quarto. As cinco gavetas oferecem espaço para organizar roupa e acessórios, mantendo tudo devidamente guardado e fácil de encontrar.Disponível em três combinações, este camiseiro permite escolher a versão que melhor acompanha o restante mobiliário. Desta forma, pode integrá-lo tanto numa decoração já existente como numa renovação completa do espaço."	https://dfpinteriores.com/monika-camiseiro-12154	https://dfpinteriores.com/assets/images/camiseiros/monika-camiseiro-12154/foto1_2026_08_00085001013002.jpg	https://dfpinteriores.com/assets/images/camiseiros/monika-camiseiro-12154/foto2_2026_08_00085001013002.jpg,https://dfpinteriores.com/assets/images/camiseiros/monika-camiseiro-12154/foto3_2026_08_00085001013002.jpg,https://dfpinteriores.com/assets/images/camiseiros/monika-camiseiro-12154/foto4_2026_08_00085001013002.jpg,https://dfpinteriores.com/assets/images/camiseiros/monika-camiseiro-12154/foto1_2026_08_00085001010669.jpg,https://dfpinteriores.com/assets/images/camiseiros/monika-camiseiro-12154/foto1_2026_08_00085001010670.jpg,https://dfpinteriores.com/assets/images/camiseiros/monika-camiseiro-12154/foto1_2026_08_00085001010671.jpg,https://dfpinteriores.com/assets/images/camiseiros/monika-camiseiro-12154/foto2_2026_08_00085001010669.jpg,https://dfpinteriores.com/assets/images/camiseiros/monika-camiseiro-12154/foto3_2026_08_00085001010669.jpg,https://dfpinteriores.com/assets/images/camiseiros/monika-camiseiro-12154/foto4_2026_08_00085001010669.jpg,https://dfpinteriores.com/assets/images/camiseiros/monika-camiseiro-12154/foto2_2026_08_00085001010670.jpg	in_stock	new	"104.00 EUR"		"DFP Interiores"		00085001013002	no	436	"MOBILIÁRIO > QUARTOS > CAMISEIROS"	12154	"PT:::0.00 EUR"	1	2	1	2
11886	"LARA Móvel Baixo 1 Porta"	"O Móvel Baixo LARA 1 Porta apresenta um desenho moderno que complementa a sala e funciona como apoio à base de TV. A porta oferece arrumação prática e discreta, enquanto as duas combinações de cor — tom madeira com branco ou tom madeira com grafite — permitem ajustar a peça ao estilo do ambiente.Com proporções equilibradas e uma estética contemporânea, este móvel integra-se facilmente em diferentes decorações. A peça reforça a funcionalidade diária e acrescenta um toque de sofisticação ao conjunto."	https://dfpinteriores.com/lara-movel-baixo-1-porta-11886	https://dfpinteriores.com/assets/images/base-tv/lara-movel-baixo-1-porta-11886/foto1_2026_07_00085000010138.jpg	https://dfpinteriores.com/assets/images/base-tv/lara-movel-baixo-1-porta-11886/foto2_2026_07_00085000010138.jpg,https://dfpinteriores.com/assets/images/base-tv/lara-movel-baixo-1-porta-11886/foto3_2026_07_00085000010138.jpg,https://dfpinteriores.com/assets/images/base-tv/lara-movel-baixo-1-porta-11886/foto1_00085001010521.jpg,https://dfpinteriores.com/assets/images/base-tv/lara-movel-baixo-1-porta-11886/foto1_00085001010522.jpg,https://dfpinteriores.com/assets/images/base-tv/lara-movel-baixo-1-porta-11886/foto2_2026_07_00085001010521.jpg,https://dfpinteriores.com/assets/images/base-tv/lara-movel-baixo-1-porta-11886/foto2_2026_07_00085001010522.jpg,https://dfpinteriores.com/assets/images/base-tv/lara-movel-baixo-1-porta-11886/foto3_2026_07_00085001010522.jpg	in_stock	new	"99.00 EUR"		"DFP Interiores"		00085000010138	no	436	"MOBILIÁRIO > SALAS DE ESTAR > BASE TV"	11886	"PT:::0.00 EUR"	1	2	1	2
12192	"JC8752-2 Cadeira"	"A JC8752-2 distingue-se pelo seu design elegante e versátil, pensado para conjugar conforto e modernidade. O encosto curvo cria uma sensação acolhedora, enquanto a ausência de braços lhe confere uma silhueta mais leve e prática.Os pés, em preto, completam o conjunto com um contraste sofisticado. Esta cadeira revela-se, assim, uma excelente opção para complementar a sala de jantar e outros espaços de convívio, conferindo-lhes um toque atual e requintado."	https://dfpinteriores.com/jc8752-2-cadeira-12192	https://dfpinteriores.com/assets/images/cadeiras/jc8752-2-cadeira-12192/foto1_2026_09_00033000000361.jpg	https://dfpinteriores.com/assets/images/cadeiras/jc8752-2-cadeira-12192/foto2_2026_09_00033000000361.jpg,https://dfpinteriores.com/assets/images/cadeiras/jc8752-2-cadeira-12192/foto3_2026_09_00033000000361.jpg,https://dfpinteriores.com/assets/images/cadeiras/jc8752-2-cadeira-12192/foto4_2026_09_00033000000361.jpg,https://dfpinteriores.com/assets/images/cadeiras/jc8752-2-cadeira-12192/foto1_2026_09_00033000000341.jpg,https://dfpinteriores.com/assets/images/cadeiras/jc8752-2-cadeira-12192/foto1_2026_09_00033000000342.jpg,https://dfpinteriores.com/assets/images/cadeiras/jc8752-2-cadeira-12192/foto2_2026_09_00033000000341.jpg,https://dfpinteriores.com/assets/images/cadeiras/jc8752-2-cadeira-12192/foto3_2026_09_00033000000341.jpg,https://dfpinteriores.com/assets/images/cadeiras/jc8752-2-cadeira-12192/foto4_2026_09_00033000000341.jpg,https://dfpinteriores.com/assets/images/cadeiras/jc8752-2-cadeira-12192/foto2_2026_09_00033000000342.jpg,https://dfpinteriores.com/assets/images/cadeiras/jc8752-2-cadeira-12192/foto3_2026_09_00033000000342.jpg	in_stock	new	"89.00 EUR"		"DFP Interiores"		00033000000361	no	443	"MOBILIÁRIO > SALAS DE JANTAR > CADEIRAS"	12192	"PT:::0.00 EUR"	1	2	1	2
4011	"LARA Mesa de Cabeceira"	"A mesa de cabeceira Lara destaca-se pelo seu design moderno e funcional, ideal para quem procura organização e estilo no quarto. Conta com três gavetas com puxadores, que oferecem amplo espaço para guardar objetos pessoais, mantendo o ambiente arrumado e prático no dia a dia.Disponível em três cores — Andersen Pino Gris, Cambira Blanco e Cambria Grafito — esta mesa adapta-se facilmente a diferentes estilos de decoração, conferindo um toque contemporâneo e elegante. É uma solução versátil para completar o seu espaço com qualidade e bom gosto."	https://dfpinteriores.com/lara-mesa-de-cabeceira-4011	https://dfpinteriores.com/assets/images/mesas-de-cabeceira/lara-mesa-de-cabeceira-4011/foto1_2025_10_00085000010019.jpg	https://dfpinteriores.com/assets/images/mesas-de-cabeceira/lara-mesa-de-cabeceira-4011/foto1_2025_07_00085001010902.jpg,https://dfpinteriores.com/assets/images/mesas-de-cabeceira/lara-mesa-de-cabeceira-4011/foto1_00085001010542.jpg,https://dfpinteriores.com/assets/images/mesas-de-cabeceira/lara-mesa-de-cabeceira-4011/foto1_00085001010543.jpg,https://dfpinteriores.com/assets/images/mesas-de-cabeceira/lara-mesa-de-cabeceira-4011/foto1_00085001011030.jpg,https://dfpinteriores.com/assets/images/mesas-de-cabeceira/lara-mesa-de-cabeceira-4011/foto2_2025_07_00085001010902.jpg,https://dfpinteriores.com/assets/images/mesas-de-cabeceira/lara-mesa-de-cabeceira-4011/foto3_2025_07_00085001010902.jpg	in_stock	new	"86.00 EUR"		"DFP Interiores"		00085000010019	no	6349	"MOBILIÁRIO > QUARTOS > MESAS DE CABECEIRA"	4011	"PT:::0.00 EUR"	1	2	1	2
4637	"BARI LK Estante"	"A estante Bari distingue-se pela harmonia entre design contemporâneo e funcionalidade, ideal para quem procura uma peça que complemente a decoração com sofisticação.Os compartimentos permitem organizar livros, objetos decorativos ou peças de coleção. É uma excelente escolha para transformar a sua sala de estar, escritório ou hall de entrada."	https://dfpinteriores.com/bari-lk-estante-4637	https://dfpinteriores.com/assets/images/estantes/bari-lk-estante-4637/foto1_2025_10_00053000000079.jpg	https://dfpinteriores.com/assets/images/estantes/bari-lk-estante-4637/foto1_2025_10_00053001010288.jpg,https://dfpinteriores.com/assets/images/estantes/bari-lk-estante-4637/foto2_2025_10_00053001010289.jpg,https://dfpinteriores.com/assets/images/estantes/bari-lk-estante-4637/foto2_2025_10_00053001010288.jpg,https://dfpinteriores.com/assets/images/estantes/bari-lk-estante-4637/foto3_2025_10_00053001010288.jpg,https://dfpinteriores.com/assets/images/estantes/bari-lk-estante-4637/foto3_2025_10_00053001010289.jpg,https://dfpinteriores.com/assets/images/estantes/bari-lk-estante-4637/foto1_2025_10_00053001010289.jpg,https://dfpinteriores.com/assets/images/estantes/bari-lk-estante-4637/foto4_2025_10_00053001010289.jpg	in_stock	new	"799.00 EUR"	"499.00 EUR"	"DFP Interiores"		00053000000079	no	436	"MOBILIÁRIO > SALAS DE ESTAR > ESTANTES"	4637	"PT:::0.00 EUR"	1	2	1	2
4638	"BARI Aparador Alto"	"O aparador Bari distingue-se pela harmonia entre design contemporâneo e funcionalidade, ideal para quem procura um móvel que complementa a decoração com sofisticação.Os compartimentos fechados permitem organizar livros, pastas e pequenos objetos. É uma excelente escolha para transformar a sua sala de estar, escritório ou hall de entrada."	https://dfpinteriores.com/bari-aparador-alto-4638	https://dfpinteriores.com/assets/images/mobiliario-2/bari-aparador-alto-4638/foto1_2026_07_00053000000080.jpg	https://dfpinteriores.com/assets/images/mobiliario-2/bari-aparador-alto-4638/foto2_2026_07_00053000000080.jpg,https://dfpinteriores.com/assets/images/mobiliario-2/bari-aparador-alto-4638/foto3_2026_07_00053000000080.jpg,https://dfpinteriores.com/assets/images/mobiliario-2/bari-aparador-alto-4638/foto4_2026_07_00053000000080.jpg,https://dfpinteriores.com/assets/images/mobiliario-2/bari-aparador-alto-4638/foto5_2026_07_00053000000080.jpg,https://dfpinteriores.com/assets/images/mobiliario-2/bari-aparador-alto-4638/foto1_2026_07_00053001010292.jpg,https://dfpinteriores.com/assets/images/mobiliario-2/bari-aparador-alto-4638/foto1_2026_07_00053001010293.jpg,https://dfpinteriores.com/assets/images/mobiliario-2/bari-aparador-alto-4638/foto2_2026_07_00053001010292.jpg,https://dfpinteriores.com/assets/images/mobiliario-2/bari-aparador-alto-4638/foto3_2026_07_00053001010292.jpg,https://dfpinteriores.com/assets/images/mobiliario-2/bari-aparador-alto-4638/foto4_2026_07_00053001010292.jpg,https://dfpinteriores.com/assets/images/mobiliario-2/bari-aparador-alto-4638/foto5_2026_07_00053001010292.jpg	in_stock	new	"799.00 EUR"	"489.00 EUR"	"DFP Interiores"		00053000000080	no	6362	MOBILIÁRIO	4638	"PT:::0.00 EUR"	1	2	1	2
4277	"INSTA Aparador"	"Com acabamento lacado de alto brilho, o Insta destaca-se pelo visual elegante e moderno. Os puxadores minimalistas oferecem funcionalidade sem comprometer a sua estética contemporânea.A estrutura simétrica transmite uma sensação de equilíbrio visual, permitindo que se adapte facilmente a diferentes ambientes. É um aparador elegante, versátil e de fácil integração na decoração."	https://dfpinteriores.com/insta-aparador-4277	https://dfpinteriores.com/assets/images/mobiliario-2/insta-aparador-4277/foto1_2025_09_00097000000143.jpg	https://dfpinteriores.com/assets/images/mobiliario-2/insta-aparador-4277/foto1_2026_03_00097000000020.jpg,https://dfpinteriores.com/assets/images/mobiliario-2/insta-aparador-4277/foto1_2026_03_00097000000019.jpg,https://dfpinteriores.com/assets/images/mobiliario-2/insta-aparador-4277/foto5_00097000000020.jpg,https://dfpinteriores.com/assets/images/mobiliario-2/insta-aparador-4277/foto2_2026_03_00097000000020.jpg,https://dfpinteriores.com/assets/images/mobiliario-2/insta-aparador-4277/foto4_00097000000020.jpg,https://dfpinteriores.com/assets/images/mobiliario-2/insta-aparador-4277/foto3_00097000000020.jpg,https://dfpinteriores.com/assets/images/mobiliario-2/insta-aparador-4277/foto6_2026_03_00097000000020.jpg,https://dfpinteriores.com/assets/images/mobiliario-2/insta-aparador-4277/foto3_00097000000019.jpg,https://dfpinteriores.com/assets/images/mobiliario-2/insta-aparador-4277/foto2_00097000000019.jpg,https://dfpinteriores.com/assets/images/mobiliario-2/insta-aparador-4277/foto4_2026_03_00097000000019.jpg	in_stock	new	"770.00 EUR"	"619.00 EUR"	"DFP Interiores"		00097000000143	no	6362	MOBILIÁRIO	4277	"PT:::0.00 EUR"	1	2	1	2
11854	"LIDO 05 Aparador"	"O aparador Lido distingue-se pela harmonia entre design contemporâneo e funcionalidade, ideal para quem procura um móvel que complementa a decoração com sofisticação.Os compartimentos fechados permitem organizar louça e pequenos objetos decorativos. É uma excelente escolha para transformar cozinhas ou salas de jantar de estilo tradicional."	https://dfpinteriores.com/lido-05-aparador-11854	https://dfpinteriores.com/assets/images/mobiliario-2/lido-05-aparador-11854/foto1_2026_07_00168001010150.jpg	https://dfpinteriores.com/assets/images/mobiliario-2/lido-05-aparador-11854/foto2_2026_07_00168001010150.jpg,https://dfpinteriores.com/assets/images/mobiliario-2/lido-05-aparador-11854/foto3_2026_07_00168001010150.jpg,https://dfpinteriores.com/assets/images/mobiliario-2/lido-05-aparador-11854/foto4_2026_07_00168001010150.jpg,https://dfpinteriores.com/assets/images/mobiliario-2/lido-05-aparador-11854/foto1_2025_12_00168001010150.jpg,https://dfpinteriores.com/assets/images/mobiliario-2/lido-05-aparador-11854/foto2_2025_12_00168001010150.jpg,https://dfpinteriores.com/assets/images/mobiliario-2/lido-05-aparador-11854/foto3_2025_12_00168001010150.jpg	in_stock	new	"749.00 EUR"	"369.00 EUR"	"DFP Interiores"		00168001010150	no	6362	MOBILIÁRIO	11854	"PT:::0.00 EUR"	1	2	1	2
